13	10	KANAB 1A&B 	Race Statistics 	 	NP 	Number of Precincts 	 	NP 	1
13	70	ORDERVILLE /  MC A&B 	AMENDMENT B 	302820	NP 	Number of Precincts for Race 	 	NP 	1
13	70	ORDERVILLE /  MC A&B 	AMENDMENT B 	302820	NP 	Number of Precincts for Race 	 	NP 	1
13	70	ORDERVILLE /  MC A&B 	AMENDMENT B 	302820	NP 	Number of Precincts for Race 	 	NP 	1
13	70	ORDERVILLE /  MC A&B 	AMENDMENT B 	302820	NP 	Number of Precincts for Race 	 	NP 	1
13	70	ORDERVILLE /  MC A&B 	AMENDMENT B 	302820	NP 	Number of Precincts for Race 	 	NP 	1
13	70	ORDERVILLE /  MC A&B 	AMENDMENT B 	302820	NP 	Number of Precincts Reporting 	 	NP 	1
13	70	ORDERVILLE /  MC A&B 	AMENDMENT B 	302820	NP 	Number of Precincts Reporting 	 	NP 	1
13	70	ORDERVILLE /  MC A&B 	AMENDMENT B 	302820	NP 	Number of Precincts Reporting 	 	NP 	1
13	70	ORDERVILLE /  MC A&B 	AMENDMENT B 	302820	NP 	Number of Precincts Reporting 	 	NP 	1
13	70	ORDERVILLE /  MC A&B 	AMENDMENT B 	302820	NP 	Number of Precincts Reporting 	 	NP 	1
13	70	ORDERVILLE /  MC A&B 	AMENDMENT B 	302820	NP 	Registered Voters 	 	NP 	0
13	70	ORDERVILLE /  MC A&B 	AMENDMENT B 	302820	NP 	Registered Voters 	 	NP 	0
13	70	ORDERVILLE /  MC A&B 	AMENDMENT B 	302820	NP 	Registered Voters 	 	NP 	0
13	70	ORDERVILLE /  MC A&B 	AMENDMENT B 	302820	NP 	Registered Voters 	 	NP 	0
13	70	ORDERVILLE /  MC A&B 	AMENDMENT B 	302820	NP 	Registered Voters 	 	NP 	389
13	70	ORDERVILLE /  MC A&B 	AMENDMENT B 	302820	NP 	FOR 	302824	NP 	147
13	70	ORDERVILLE /  MC A&B 	AMENDMENT B 	302820	NP 	FOR 	302824	NP 	8
13	70	ORDERVILLE /  MC A&B 	AMENDMENT B 	302820	NP 	FOR 	302824	NP 	11
13	70	ORDERVILLE /  MC A&B 	AMENDMENT B 	302820	NP 	FOR 	302824	NP 	2
13	70	ORDERVILLE /  MC A&B 	AMENDMENT B 	302820	NP 	FOR 	302824	NP 	168
13	70	ORDERVILLE /  MC A&B 	AMENDMENT B 	302820	NP 	AGAINST 	302821	NP 	38
13	70	ORDERVILLE /  MC A&B 	AMENDMENT B 	302820	NP 	AGAINST 	302821	NP 	3
13	70	ORDERVILLE /  MC A&B 	AMENDMENT B 	302820	NP 	AGAINST 	302821	NP 	0
13	70	ORDERVILLE /  MC A&B 	AMENDMENT B 	302820	NP 	AGAINST 	302821	NP 	0
13	70	ORDERVILLE /  MC A&B 	AMENDMENT B 	302820	NP 	AGAINST 	302821	NP 	41
13	70	ORDERVILLE /  MC A&B 	AMENDMENT C 	302840	NP 	Number of Precincts for Race 	 	NP 	1
13	70	ORDERVILLE /  MC A&B 	AMENDMENT C 	302840	NP 	Number of Precincts for Race 	 	NP 	1
13	70	ORDERVILLE /  MC A&B 	AMENDMENT C 	302840	NP 	Number of Precincts for Race 	 	NP 	1
13	70	ORDERVILLE /  MC A&B 	AMENDMENT C 	302840	NP 	Number of Precincts for Race 	 	NP 	1
13	70	ORDERVILLE /  MC A&B 	AMENDMENT C 	302840	NP 	Number of Precincts for Race 	 	NP 	1
13	70	ORDERVILLE /  MC A&B 	AMENDMENT C 	302840	NP 	Number of Precincts Reporting 	 	NP 	1
13	70	ORDERVILLE /  MC A&B 	AMENDMENT C 	302840	NP 	Number of Precincts Reporting 	 	NP 	1
13	70	ORDERVILLE /  MC A&B 	AMENDMENT C 	302840	NP 	Number of Precincts Reporting 	 	NP 	1
13	70	ORDERVILLE /  MC A&B 	AMENDMENT C 	302840	NP 	Number of Precincts Reporting 	 	NP 	1
13	70	ORDERVILLE /  MC A&B 	AMENDMENT C 	302840	NP 	Number of Precincts Reporting 	 	NP 	1
13	70	ORDERVILLE /  MC A&B 	AMENDMENT C 	302840	NP 	Registered Voters 	 	NP 	0
13	70	ORDERVILLE /  MC A&B 	AMENDMENT C 	302840	NP 	Registered Voters 	 	NP 	0
13	70	ORDERVILLE /  MC A&B 	AMENDMENT C 	302840	NP 	Registered Voters 	 	NP 	0
13	70	ORDERVILLE /  MC A&B 	AMENDMENT C 	302840	NP 	Registered Voters 	 	NP 	0
13	70	ORDERVILLE /  MC A&B 	AMENDMENT C 	302840	NP 	Registered Voters 	 	NP 	389
13	70	ORDERVILLE /  MC A&B 	AMENDMENT C 	302840	NP 	FOR 	302844	NP 	117
13	70	ORDERVILLE /  MC A&B 	AMENDMENT C 	302840	NP 	FOR 	302844	NP 	6
13	70	ORDERVILLE /  MC A&B 	AMENDMENT C 	302840	NP 	FOR 	302844	NP 	6
13	70	ORDERVILLE /  MC A&B 	AMENDMENT C 	302840	NP 	FOR 	302844	NP 	2
13	70	ORDERVILLE /  MC A&B 	AMENDMENT C 	302840	NP 	FOR 	302844	NP 	131
13	70	ORDERVILLE /  MC A&B 	AMENDMENT C 	302840	NP 	AGAINST 	302841	NP 	64
13	70	ORDERVILLE /  MC A&B 	AMENDMENT C 	302840	NP 	AGAINST 	302841	NP 	5
13	70	ORDERVILLE /  MC A&B 	AMENDMENT C 	302840	NP 	AGAINST 	302841	NP 	3
13	70	ORDERVILLE /  MC A&B 	AMENDMENT C 	302840	NP 	AGAINST 	302841	NP 	0
13	70	ORDERVILLE /  MC A&B 	AMENDMENT C 	302840	NP 	AGAINST 	302841	NP 	72
13	70	ORDERVILLE /  MC A&B 	AMENDMENT D 	302860	NP 	Number of Precincts for Race 	 	NP 	1
13	70	ORDERVILLE /  MC A&B 	AMENDMENT D 	302860	NP 	Number of Precincts for Race 	 	NP 	1
13	70	ORDERVILLE /  MC A&B 	AMENDMENT D 	302860	NP 	Number of Precincts for Race 	 	NP 	1
13	70	ORDERVILLE /  MC A&B 	AMENDMENT D 	302860	NP 	Number of Precincts for Race 	 	NP 	1
13	70	ORDERVILLE /  MC A&B 	AMENDMENT D 	302860	NP 	Number of Precincts for Race 	 	NP 	1
13	70	ORDERVILLE /  MC A&B 	AMENDMENT D 	302860	NP 	Number of Precincts Reporting 	 	NP 	1
13	70	ORDERVILLE /  MC A&B 	AMENDMENT D 	302860	NP 	Number of Precincts Reporting 	 	NP 	1
13	70	ORDERVILLE /  MC A&B 	AMENDMENT D 	302860	NP 	Number of Precincts Reporting 	 	NP 	1
13	70	ORDERVILLE /  MC A&B 	AMENDMENT D 	302860	NP 	Number of Precincts Reporting 	 	NP 	1
13	70	ORDERVILLE /  MC A&B 	AMENDMENT D 	302860	NP 	Number of Precincts Reporting 	 	NP 	1
13	70	ORDERVILLE /  MC A&B 	AMENDMENT D 	302860	NP 	Registered Voters 	 	NP 	0
13	70	ORDERVILLE /  MC A&B 	AMENDMENT D 	302860	NP 	Registered Voters 	 	NP 	0
13	70	ORDERVILLE /  MC A&B 	AMENDMENT D 	302860	NP 	Registered Voters 	 	NP 	0
13	70	ORDERVILLE /  MC A&B 	AMENDMENT D 	302860	NP 	Registered Voters 	 	NP 	0
13	70	ORDERVILLE /  MC A&B 	AMENDMENT D 	302860	NP 	Registered Voters 	 	NP 	389
13	70	ORDERVILLE /  MC A&B 	AMENDMENT D 	302860	NP 	FOR 	302864	NP 	96
13	70	ORDERVILLE /  MC A&B 	AMENDMENT D 	302860	NP 	FOR 	302864	NP 	8
13	70	ORDERVILLE /  MC A&B 	AMENDMENT D 	302860	NP 	FOR 	302864	NP 	9
13	70	ORDERVILLE /  MC A&B 	AMENDMENT D 	302860	NP 	FOR 	302864	NP 	0
13	70	ORDERVILLE /  MC A&B 	AMENDMENT D 	302860	NP 	FOR 	302864	NP 	113
13	70	ORDERVILLE /  MC A&B 	AMENDMENT D 	302860	NP 	AGAINST 	302861	NP 	85
13	70	ORDERVILLE /  MC A&B 	AMENDMENT D 	302860	NP 	AGAINST 	302861	NP 	3
13	70	ORDERVILLE /  MC A&B 	AMENDMENT D 	302860	NP 	AGAINST 	302861	NP 	2
13	70	ORDERVILLE /  MC A&B 	AMENDMENT D 	302860	NP 	AGAINST 	302861	NP 	2
13	70	ORDERVILLE /  MC A&B 	AMENDMENT D 	302860	NP 	AGAINST 	302861	NP 	92
13	80	BULLFROG - BY MAIL 	Race Statistics 	 	NP 	Number of Precincts 	 	NP 	1
13	80	BULLFROG - BY MAIL 	Race Statistics 	 	NP 	Number of Precincts 	 	NP 	1
13	80	BULLFROG - BY MAIL 	Race Statistics 	 	NP 	Number of Precincts 	 	NP 	1
13	80	BULLFROG - BY MAIL 	Race Statistics 	 	NP 	Number of Precincts 	 	NP 	1
13	80	BULLFROG - BY MAIL 	Race Statistics 	 	NP 	Number of Precincts 	 	NP 	1
13	80	BULLFROG - BY MAIL 	Race Statistics 	 	NP 	Number of Precincts Reporting 	 	NP 	1
13	80	BULLFROG - BY MAIL 	Race Statistics 	 	NP 	Number of Precincts Reporting 	 	NP 	1
13	80	BULLFROG - BY MAIL 	Race Statistics 	 	NP 	Number of Precincts Reporting 	 	NP 	1
13	80	BULLFROG - BY MAIL 	Race Statistics 	 	NP 	Number of Precincts Reporting 	 	NP 	1
13	80	BULLFROG - BY MAIL 	Race Statistics 	 	NP 	Number of Precincts Reporting 	 	NP 	1
13	80	BULLFROG - BY MAIL 	STRAIGHT PARTY 	 	NP 	Number of Precincts for Race 	 	NP 	1
13	80	BULLFROG - BY MAIL 	STRAIGHT PARTY 	 	NP 	Number of Precincts for Race 	 	NP 	1
13	80	BULLFROG - BY MAIL 	STRAIGHT PARTY 	 	NP 	Number of Precincts for Race 	 	NP 	1
13	80	BULLFROG - BY MAIL 	STRAIGHT PARTY 	 	NP 	Number of Precincts for Race 	 	NP 	1
13	80	BULLFROG - BY MAIL 	STRAIGHT PARTY 	 	NP 	Number of Precincts for Race 	 	NP 	1
13	80	BULLFROG - BY MAIL 	STRAIGHT PARTY 	 	NP 	Number of Precincts Reporting 	 	NP 	1
13	80	BULLFROG - BY MAIL 	STRAIGHT PARTY 	 	NP 	Number of Precincts Reporting 	 	NP 	1
13	80	BULLFROG - BY MAIL 	STRAIGHT PARTY 	 	NP 	Number of Precincts Reporting 	 	NP 	1
13	80	BULLFROG - BY MAIL 	STRAIGHT PARTY 	 	NP 	Number of Precincts Reporting 	 	NP 	1
13	80	BULLFROG - BY MAIL 	STRAIGHT PARTY 	 	NP 	Number of Precincts Reporting 	 	NP 	1
13	80	BULLFROG - BY MAIL 	STRAIGHT PARTY 	 	NP 	Registered Voters 	 	NP 	0
13	80	BULLFROG - BY MAIL 	STRAIGHT PARTY 	 	NP 	Registered Voters 	 	NP 	0
13	80	BULLFROG - BY MAIL 	STRAIGHT PARTY 	 	NP 	Registered Voters 	 	NP 	0
13	80	BULLFROG - BY MAIL 	STRAIGHT PARTY 	 	NP 	Registered Voters 	 	NP 	0
13	80	BULLFROG - BY MAIL 	STRAIGHT PARTY 	 	NP 	Registered Voters 	 	NP 	44
13	80	BULLFROG - BY MAIL 	STRAIGHT PARTY 	 	NP 	REPUBLICAN 	 	REP 	4
13	80	BULLFROG - BY MAIL 	STRAIGHT PARTY 	 	NP 	REPUBLICAN 	 	REP 	0
13	80	BULLFROG - BY MAIL 	STRAIGHT PARTY 	 	NP 	REPUBLICAN 	 	REP 	0
13	80	BULLFROG - BY MAIL 	STRAIGHT PARTY 	 	NP 	REPUBLICAN 	 	REP 	0
13	80	BULLFROG - BY MAIL 	STRAIGHT PARTY 	 	NP 	REPUBLICAN 	 	REP 	4
13	80	BULLFROG - BY MAIL 	STRAIGHT PARTY 	 	NP 	DEMOCRATIC 	 	DEM 	2
13	80	BULLFROG - BY MAIL 	STRAIGHT PARTY 	 	NP 	DEMOCRATIC 	 	DEM 	0
13	80	BULLFROG - BY MAIL 	STRAIGHT PARTY 	 	NP 	DEMOCRATIC 	 	DEM 	0
13	80	BULLFROG - BY MAIL 	STRAIGHT PARTY 	 	NP 	DEMOCRATIC 	 	DEM 	0
13	80	BULLFROG - BY MAIL 	STRAIGHT PARTY 	 	NP 	DEMOCRATIC 	 	DEM 	2
13	80	BULLFROG - BY MAIL 	STRAIGHT PARTY 	 	NP 	CONSTITUTION 	 	CON 	1
13	80	BULLFROG - BY MAIL 	STRAIGHT PARTY 	 	NP 	CONSTITUTION 	 	CON 	0
13	80	BULLFROG - BY MAIL 	STRAIGHT PARTY 	 	NP 	CONSTITUTION 	 	CON 	0
13	80	BULLFROG - BY MAIL 	STRAIGHT PARTY 	 	NP 	CONSTITUTION 	 	CON 	0
13	80	BULLFROG - BY MAIL 	STRAIGHT PARTY 	 	NP 	CONSTITUTION 	 	CON 	1
13	80	BULLFROG - BY MAIL 	STRAIGHT PARTY 	 	NP 	LIBERTARIAN 	 	LIB 	0
13	80	BULLFROG - BY MAIL 	STRAIGHT PARTY 	 	NP 	LIBERTARIAN 	 	LIB 	0
13	80	BULLFROG - BY MAIL 	STRAIGHT PARTY 	 	NP 	LIBERTARIAN 	 	LIB 	0
13	80	BULLFROG - BY MAIL 	STRAIGHT PARTY 	 	NP 	LIBERTARIAN 	 	LIB 	0
13	80	BULLFROG - BY MAIL 	STRAIGHT PARTY 	 	NP 	LIBERTARIAN 	 	LIB 	0
13	80	BULLFROG - BY MAIL 	UNITED STATES SENATE 	300000	NP 	Number of Precincts for Race 	 	NP 	1
13	80	BULLFROG - BY MAIL 	UNITED STATES SENATE 	300000	NP 	Number of Precincts for Race 	 	NP 	1
13	80	BULLFROG - BY MAIL 	UNITED STATES SENATE 	300000	NP 	Number of Precincts for Race 	 	NP 	1
13	80	BULLFROG - BY MAIL 	UNITED STATES SENATE 	300000	NP 	Number of Precincts for Race 	 	NP 	1
13	80	BULLFROG - BY MAIL 	UNITED STATES SENATE 	300000	NP 	Number of Precincts for Race 	 	NP 	1
13	80	BULLFROG - BY MAIL 	UNITED STATES SENATE 	300000	NP 	Number of Precincts Reporting 	 	NP 	1
13	80	BULLFROG - BY MAIL 	UNITED STATES SENATE 	300000	NP 	Number of Precincts Reporting 	 	NP 	1
13	80	BULLFROG - BY MAIL 	UNITED STATES SENATE 	300000	NP 	Number of Precincts Reporting 	 	NP 	1
13	80	BULLFROG - BY MAIL 	UNITED STATES SENATE 	300000	NP 	Number of Precincts Reporting 	 	NP 	1
13	80	BULLFROG - BY MAIL 	UNITED STATES SENATE 	300000	NP 	Number of Precincts Reporting 	 	NP 	1
13	80	BULLFROG - BY MAIL 	UNITED STATES SENATE 	300000	NP 	Registered Voters 	 	NP 	0
13	80	BULLFROG - BY MAIL 	UNITED STATES SENATE 	300000	NP 	Registered Voters 	 	NP 	0
13	80	BULLFROG - BY MAIL 	UNITED STATES SENATE 	300000	NP 	Registered Voters 	 	NP 	0
13	80	BULLFROG - BY MAIL 	UNITED STATES SENATE 	300000	NP 	Registered Voters 	 	NP 	0
13	80	BULLFROG - BY MAIL 	UNITED STATES SENATE 	300000	NP 	Registered Voters 	 	NP 	44
13	80	BULLFROG - BY MAIL 	UNITED STATES SENATE 	300000	NP 	MIKE LEE 	300007	REP 	9
13	80	BULLFROG - BY MAIL 	UNITED STATES SENATE 	300000	NP 	MIKE LEE 	300007	REP 	0
13	80	BULLFROG - BY MAIL 	UNITED STATES SENATE 	300000	NP 	MIKE LEE 	300007	REP 	0
13	80	BULLFROG - BY MAIL 	UNITED STATES SENATE 	300000	NP 	MIKE LEE 	300007	REP 	0
13	80	BULLFROG - BY MAIL 	UNITED STATES SENATE 	300000	NP 	MIKE LEE 	300007	REP 	9
13	80	BULLFROG - BY MAIL 	UNITED STATES SENATE 	300000	NP 	SAM F. GRANATO 	300004	DEM 	5
13	80	BULLFROG - BY MAIL 	UNITED STATES SENATE 	300000	NP 	SAM F. GRANATO 	300004	DEM 	0
13	80	BULLFROG - BY MAIL 	UNITED STATES SENATE 	300000	NP 	SAM F. GRANATO 	300004	DEM 	0
13	80	BULLFROG - BY MAIL 	UNITED STATES SENATE 	300000	NP 	SAM F. GRANATO 	300004	DEM 	0
13	80	BULLFROG - BY MAIL 	UNITED STATES SENATE 	300000	NP 	SAM F. GRANATO 	300004	DEM 	5
13	80	BULLFROG - BY MAIL 	UNITED STATES SENATE 	300000	NP 	SCOTT N. BRADLEY 	300001	CON 	3
13	80	BULLFROG - BY MAIL 	UNITED STATES SENATE 	300000	NP 	SCOTT N. BRADLEY 	300001	CON 	0
13	80	BULLFROG - BY MAIL 	UNITED STATES SENATE 	300000	NP 	SCOTT N. BRADLEY 	300001	CON 	0
13	80	BULLFROG - BY MAIL 	UNITED STATES SENATE 	300000	NP 	SCOTT N. BRADLEY 	300001	CON 	0
13	80	BULLFROG - BY MAIL 	UNITED STATES SENATE 	300000	NP 	SCOTT N. BRADLEY 	300001	CON 	3
13	80	BULLFROG - BY MAIL 	UNITED STATES SENATE 	300000	NP 	Write-in 	 	NP 	0
13	80	BULLFROG - BY MAIL 	UNITED STATES SENATE 	300000	NP 	Write-in 	 	NP 	0
13	80	BULLFROG - BY MAIL 	UNITED STATES SENATE 	300000	NP 	Write-in 	 	NP 	0
13	80	BULLFROG - BY MAIL 	UNITED STATES SENATE 	300000	NP 	Write-in 	 	NP 	0
13	80	BULLFROG - BY MAIL 	UNITED STATES SENATE 	300000	NP 	Write-in 	 	NP 	0
13	80	BULLFROG - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	Number of Precincts for Race 	 	NP 	1
13	80	BULLFROG - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	Number of Precincts for Race 	 	NP 	1
13	80	BULLFROG - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	Number of Precincts for Race 	 	NP 	1
13	80	BULLFROG - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	Number of Precincts for Race 	 	NP 	1
13	80	BULLFROG - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	Number of Precincts for Race 	 	NP 	1
13	80	BULLFROG - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	Number of Precincts Reporting 	 	NP 	1
13	80	BULLFROG - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	Number of Precincts Reporting 	 	NP 	1
13	80	BULLFROG - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	Number of Precincts Reporting 	 	NP 	1
13	80	BULLFROG - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	Number of Precincts Reporting 	 	NP 	1
13	80	BULLFROG - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	Number of Precincts Reporting 	 	NP 	1
13	80	BULLFROG - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	Registered Voters 	 	NP 	0
13	80	BULLFROG - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	Registered Voters 	 	NP 	0
13	80	BULLFROG - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	Registered Voters 	 	NP 	0
13	80	BULLFROG - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	Registered Voters 	 	NP 	0
13	80	BULLFROG - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	Registered Voters 	 	NP 	44
13	80	BULLFROG - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	MORGAN PHILPOT 	300053	REP 	6
13	80	BULLFROG - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	MORGAN PHILPOT 	300053	REP 	0
13	80	BULLFROG - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	MORGAN PHILPOT 	300053	REP 	0
13	80	BULLFROG - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	MORGAN PHILPOT 	300053	REP 	0
13	80	BULLFROG - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	MORGAN PHILPOT 	300053	REP 	6
13	80	BULLFROG - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	JIM MATHESON 	300050	DEM 	10
13	80	BULLFROG - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	JIM MATHESON 	300050	DEM 	0
13	80	BULLFROG - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	JIM MATHESON 	300050	DEM 	0
13	80	BULLFROG - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	JIM MATHESON 	300050	DEM 	0
13	80	BULLFROG - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	JIM MATHESON 	300050	DEM 	10
13	80	BULLFROG - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	RANDALL HINTON 	300047	CON 	1
13	80	BULLFROG - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	RANDALL HINTON 	300047	CON 	0
13	80	BULLFROG - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	RANDALL HINTON 	300047	CON 	0
13	80	BULLFROG - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	RANDALL HINTON 	300047	CON 	0
13	80	BULLFROG - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	RANDALL HINTON 	300047	CON 	1
13	80	BULLFROG - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	DAVE GLISSMEYER 	300041	NP 	0
13	80	BULLFROG - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	DAVE GLISSMEYER 	300041	NP 	0
13	80	BULLFROG - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	DAVE GLISSMEYER 	300041	NP 	0
13	80	BULLFROG - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	DAVE GLISSMEYER 	300041	NP 	0
13	80	BULLFROG - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	DAVE GLISSMEYER 	300041	NP 	0
13	80	BULLFROG - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	WAYNE L. HILL 	300044	NP 	1
13	80	BULLFROG - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	WAYNE L. HILL 	300044	NP 	0
13	80	BULLFROG - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	WAYNE L. HILL 	300044	NP 	0
13	80	BULLFROG - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	WAYNE L. HILL 	300044	NP 	0
13	80	BULLFROG - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	WAYNE L. HILL 	300044	NP 	1
13	80	BULLFROG - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	Write-in 	 	NP 	0
13	80	BULLFROG - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	Write-in 	 	NP 	0
13	80	BULLFROG - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	Write-in 	 	NP 	0
13	80	BULLFROG - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	Write-in 	 	NP 	0
13	80	BULLFROG - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	Write-in 	 	NP 	0
13	80	BULLFROG - BY MAIL 	GOVERNOR 	300080	NP 	Number of Precincts for Race 	 	NP 	1
13	80	BULLFROG - BY MAIL 	GOVERNOR 	300080	NP 	Number of Precincts for Race 	 	NP 	1
13	80	BULLFROG - BY MAIL 	GOVERNOR 	300080	NP 	Number of Precincts for Race 	 	NP 	1
13	80	BULLFROG - BY MAIL 	GOVERNOR 	300080	NP 	Number of Precincts for Race 	 	NP 	1
13	80	BULLFROG - BY MAIL 	GOVERNOR 	300080	NP 	Number of Precincts for Race 	 	NP 	1
13	80	BULLFROG - BY MAIL 	GOVERNOR 	300080	NP 	Number of Precincts Reporting 	 	NP 	1
13	80	BULLFROG - BY MAIL 	GOVERNOR 	300080	NP 	Number of Precincts Reporting 	 	NP 	1
13	80	BULLFROG - BY MAIL 	GOVERNOR 	300080	NP 	Number of Precincts Reporting 	 	NP 	1
13	80	BULLFROG - BY MAIL 	GOVERNOR 	300080	NP 	Number of Precincts Reporting 	 	NP 	1
13	80	BULLFROG - BY MAIL 	GOVERNOR 	300080	NP 	Number of Precincts Reporting 	 	NP 	1
13	80	BULLFROG - BY MAIL 	GOVERNOR 	300080	NP 	Registered Voters 	 	NP 	0
13	80	BULLFROG - BY MAIL 	GOVERNOR 	300080	NP 	Registered Voters 	 	NP 	0
13	80	BULLFROG - BY MAIL 	GOVERNOR 	300080	NP 	Registered Voters 	 	NP 	0
13	80	BULLFROG - BY MAIL 	GOVERNOR 	300080	NP 	Registered Voters 	 	NP 	0
13	80	BULLFROG - BY MAIL 	GOVERNOR 	300080	NP 	Registered Voters 	 	NP 	44
13	80	BULLFROG - BY MAIL 	GOVERNOR 	300080	NP 	GARY R. HERBERT 	300084	REP 	10
13	80	BULLFROG - BY MAIL 	GOVERNOR 	300080	NP 	GARY R. HERBERT 	300084	REP 	0
13	80	BULLFROG - BY MAIL 	GOVERNOR 	300080	NP 	GARY R. HERBERT 	300084	REP 	0
13	80	BULLFROG - BY MAIL 	GOVERNOR 	300080	NP 	GARY R. HERBERT 	300084	REP 	0
13	80	BULLFROG - BY MAIL 	GOVERNOR 	300080	NP 	GARY R. HERBERT 	300084	REP 	10
13	80	BULLFROG - BY MAIL 	GOVERNOR 	300080	NP 	PETER CORROON 	300087	DEM 	6
13	80	BULLFROG - BY MAIL 	GOVERNOR 	300080	NP 	PETER CORROON 	300087	DEM 	0
13	80	BULLFROG - BY MAIL 	GOVERNOR 	300080	NP 	PETER CORROON 	300087	DEM 	0
13	80	BULLFROG - BY MAIL 	GOVERNOR 	300080	NP 	PETER CORROON 	300087	DEM 	0
13	80	BULLFROG - BY MAIL 	GOVERNOR 	300080	NP 	PETER CORROON 	300087	DEM 	6
13	80	BULLFROG - BY MAIL 	GOVERNOR 	300080	NP 	ANDREW W. MCCULLOUGH 	300081	LIB 	0
13	80	BULLFROG - BY MAIL 	GOVERNOR 	300080	NP 	ANDREW W. MCCULLOUGH 	300081	LIB 	0
13	80	BULLFROG - BY MAIL 	GOVERNOR 	300080	NP 	ANDREW W. MCCULLOUGH 	300081	LIB 	0
13	80	BULLFROG - BY MAIL 	GOVERNOR 	300080	NP 	ANDREW W. MCCULLOUGH 	300081	LIB 	0
13	80	BULLFROG - BY MAIL 	GOVERNOR 	300080	NP 	ANDREW W. MCCULLOUGH 	300081	LIB 	0
13	80	BULLFROG - BY MAIL 	GOVERNOR 	300080	NP 	FARLEY M. ANDERSON 	300090	NP 	1
13	80	BULLFROG - BY MAIL 	GOVERNOR 	300080	NP 	FARLEY M. ANDERSON 	300090	NP 	0
13	80	BULLFROG - BY MAIL 	GOVERNOR 	300080	NP 	FARLEY M. ANDERSON 	300090	NP 	0
13	80	BULLFROG - BY MAIL 	GOVERNOR 	300080	NP 	FARLEY M. ANDERSON 	300090	NP 	0
13	80	BULLFROG - BY MAIL 	GOVERNOR 	300080	NP 	FARLEY M. ANDERSON 	300090	NP 	1
13	80	BULLFROG - BY MAIL 	GOVERNOR 	300080	NP 	Write-in 	 	NP 	0
13	80	BULLFROG - BY MAIL 	GOVERNOR 	300080	NP 	Write-in 	 	NP 	0
13	80	BULLFROG - BY MAIL 	GOVERNOR 	300080	NP 	Write-in 	 	NP 	0
13	80	BULLFROG - BY MAIL 	GOVERNOR 	300080	NP 	Write-in 	 	NP 	0
13	80	BULLFROG - BY MAIL 	GOVERNOR 	300080	NP 	Write-in 	 	NP 	0
13	80	BULLFROG - BY MAIL 	UTAH STATE SENATE 	300380	NP 	Number of Precincts for Race 	 	NP 	1
13	80	BULLFROG - BY MAIL 	UTAH STATE SENATE 	300380	NP 	Number of Precincts for Race 	 	NP 	1
13	80	BULLFROG - BY MAIL 	UTAH STATE SENATE 	300380	NP 	Number of Precincts for Race 	 	NP 	1
13	80	BULLFROG - BY MAIL 	UTAH STATE SENATE 	300380	NP 	Number of Precincts for Race 	 	NP 	1
