"26" ,10 ,"Heber 1.1 " ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"26" ,210 ,"Co. Midway 13.2" ,"US CONGRESS D2" ,"300040" ,"NP" ,"RANDALL HINTON" ,"300047" ,"CON" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"US CONGRESS D2" ,"300040" ,"NP" ,"RANDALL HINTON" ,"300047" ,"CON" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"US CONGRESS D2" ,"300040" ,"NP" ,"RANDALL HINTON" ,"300047" ,"CON" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"US CONGRESS D2" ,"300040" ,"NP" ,"RANDALL HINTON" ,"300047" ,"CON" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"US CONGRESS D2" ,"300040" ,"NP" ,"DAVE GLISSMEYER" ,"300041" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"US CONGRESS D2" ,"300040" ,"NP" ,"DAVE GLISSMEYER" ,"300041" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"US CONGRESS D2" ,"300040" ,"NP" ,"DAVE GLISSMEYER" ,"300041" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"US CONGRESS D2" ,"300040" ,"NP" ,"DAVE GLISSMEYER" ,"300041" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"US CONGRESS D2" ,"300040" ,"NP" ,"WAYNE L. HILL" ,"300044" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"US CONGRESS D2" ,"300040" ,"NP" ,"WAYNE L. HILL" ,"300044" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"US CONGRESS D2" ,"300040" ,"NP" ,"WAYNE L. HILL" ,"300044" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"US CONGRESS D2" ,"300040" ,"NP" ,"WAYNE L. HILL" ,"300044" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"US CONGRESS D2" ,"300040" ,"NP" ,"Write-in 60" ,"" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"US CONGRESS D2" ,"300040" ,"NP" ,"Write-in 60" ,"" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"US CONGRESS D2" ,"300040" ,"NP" ,"Write-in 60" ,"" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"US CONGRESS D2" ,"300040" ,"NP" ,"Write-in 60" ,"" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"26" ,210 ,"Co. Midway 13.2" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"26" ,210 ,"Co. Midway 13.2" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"26" ,210 ,"Co. Midway 13.2" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"26" ,210 ,"Co. Midway 13.2" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,210 ,"Co. Midway 13.2" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,210 ,"Co. Midway 13.2" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,210 ,"Co. Midway 13.2" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,210 ,"Co. Midway 13.2" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"Registered Voters" ,"" ,"NP" ,19 ,
"26" ,210 ,"Co. Midway 13.2" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"HERBERT/BELL" ,"300084" ,"REP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"HERBERT/BELL" ,"300084" ,"REP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"HERBERT/BELL" ,"300084" ,"REP" ,4 ,
"26" ,210 ,"Co. Midway 13.2" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"HERBERT/BELL" ,"300084" ,"REP" ,4 ,
"26" ,210 ,"Co. Midway 13.2" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"CORROON/ALLEN" ,"300087" ,"DEM" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"CORROON/ALLEN" ,"300087" ,"DEM" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"CORROON/ALLEN" ,"300087" ,"DEM" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"CORROON/ALLEN" ,"300087" ,"DEM" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"MCCULLOUGH/CRAMER SR" ,"300081" ,"LIB" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"MCCULLOUGH/CRAMER SR" ,"300081" ,"LIB" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"MCCULLOUGH/CRAMER SR" ,"300081" ,"LIB" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"MCCULLOUGH/CRAMER SR" ,"300081" ,"LIB" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"ANDERSON/MAXFIELD" ,"300090" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"ANDERSON/MAXFIELD" ,"300090" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"ANDERSON/MAXFIELD" ,"300090" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"ANDERSON/MAXFIELD" ,"300090" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"Write-in 50" ,"" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"Write-in 50" ,"" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"Write-in 50" ,"" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"Write-in 50" ,"" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"STATE SENATOR D26" ,"300360" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"26" ,210 ,"Co. Midway 13.2" ,"STATE SENATOR D26" ,"300360" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"26" ,210 ,"Co. Midway 13.2" ,"STATE SENATOR D26" ,"300360" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"26" ,210 ,"Co. Midway 13.2" ,"STATE SENATOR D26" ,"300360" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"26" ,210 ,"Co. Midway 13.2" ,"STATE SENATOR D26" ,"300360" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,210 ,"Co. Midway 13.2" ,"STATE SENATOR D26" ,"300360" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,210 ,"Co. Midway 13.2" ,"STATE SENATOR D26" ,"300360" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,210 ,"Co. Midway 13.2" ,"STATE SENATOR D26" ,"300360" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,210 ,"Co. Midway 13.2" ,"STATE SENATOR D26" ,"300360" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"STATE SENATOR D26" ,"300360" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"STATE SENATOR D26" ,"300360" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"STATE SENATOR D26" ,"300360" ,"NP" ,"Registered Voters" ,"" ,"NP" ,19 ,
"26" ,210 ,"Co. Midway 13.2" ,"STATE SENATOR D26" ,"300360" ,"NP" ,"KEVIN T. VANTASSELL" ,"300364" ,"REP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"STATE SENATOR D26" ,"300360" ,"NP" ,"KEVIN T. VANTASSELL" ,"300364" ,"REP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"STATE SENATOR D26" ,"300360" ,"NP" ,"KEVIN T. VANTASSELL" ,"300364" ,"REP" ,4 ,
"26" ,210 ,"Co. Midway 13.2" ,"STATE SENATOR D26" ,"300360" ,"NP" ,"KEVIN T. VANTASSELL" ,"300364" ,"REP" ,4 ,
"26" ,210 ,"Co. Midway 13.2" ,"STATE SENATOR D26" ,"300360" ,"NP" ,"PAUL DOWLAND" ,"300361" ,"DEM" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"STATE SENATOR D26" ,"300360" ,"NP" ,"PAUL DOWLAND" ,"300361" ,"DEM" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"STATE SENATOR D26" ,"300360" ,"NP" ,"PAUL DOWLAND" ,"300361" ,"DEM" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"STATE SENATOR D26" ,"300360" ,"NP" ,"PAUL DOWLAND" ,"300361" ,"DEM" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"STATE SENATOR D26" ,"300360" ,"NP" ,"Write-in 30" ,"" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"STATE SENATOR D26" ,"300360" ,"NP" ,"Write-in 30" ,"" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"STATE SENATOR D26" ,"300360" ,"NP" ,"Write-in 30" ,"" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"STATE SENATOR D26" ,"300360" ,"NP" ,"Write-in 30" ,"" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"STATE REP D54" ,"301440" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"26" ,210 ,"Co. Midway 13.2" ,"STATE REP D54" ,"301440" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"26" ,210 ,"Co. Midway 13.2" ,"STATE REP D54" ,"301440" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"26" ,210 ,"Co. Midway 13.2" ,"STATE REP D54" ,"301440" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"26" ,210 ,"Co. Midway 13.2" ,"STATE REP D54" ,"301440" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,210 ,"Co. Midway 13.2" ,"STATE REP D54" ,"301440" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,210 ,"Co. Midway 13.2" ,"STATE REP D54" ,"301440" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,210 ,"Co. Midway 13.2" ,"STATE REP D54" ,"301440" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,210 ,"Co. Midway 13.2" ,"STATE REP D54" ,"301440" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"STATE REP D54" ,"301440" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"STATE REP D54" ,"301440" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"STATE REP D54" ,"301440" ,"NP" ,"Registered Voters" ,"" ,"NP" ,19 ,
"26" ,210 ,"Co. Midway 13.2" ,"STATE REP D54" ,"301440" ,"NP" ,"KRAIG POWELL" ,"301441" ,"REP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"STATE REP D54" ,"301440" ,"NP" ,"KRAIG POWELL" ,"301441" ,"REP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"STATE REP D54" ,"301440" ,"NP" ,"KRAIG POWELL" ,"301441" ,"REP" ,4 ,
"26" ,210 ,"Co. Midway 13.2" ,"STATE REP D54" ,"301440" ,"NP" ,"KRAIG POWELL" ,"301441" ,"REP" ,4 ,
"26" ,210 ,"Co. Midway 13.2" ,"STATE REP D54" ,"301440" ,"NP" ,"Write-in 20" ,"" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"STATE REP D54" ,"301440" ,"NP" ,"Write-in 20" ,"" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"STATE REP D54" ,"301440" ,"NP" ,"Write-in 20" ,"" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"STATE REP D54" ,"301440" ,"NP" ,"Write-in 20" ,"" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY COUNCIL  AT LARGE A" ,"271000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY COUNCIL  AT LARGE A" ,"271000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY COUNCIL  AT LARGE A" ,"271000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY COUNCIL  AT LARGE A" ,"271000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY COUNCIL  AT LARGE A" ,"271000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY COUNCIL  AT LARGE A" ,"271000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY COUNCIL  AT LARGE A" ,"271000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY COUNCIL  AT LARGE A" ,"271000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY COUNCIL  AT LARGE A" ,"271000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY COUNCIL  AT LARGE A" ,"271000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY COUNCIL  AT LARGE A" ,"271000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY COUNCIL  AT LARGE A" ,"271000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,19 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY COUNCIL  AT LARGE A" ,"271000" ,"NP" ,"JAY PRICE" ,"260010" ,"REP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY COUNCIL  AT LARGE A" ,"271000" ,"NP" ,"JAY PRICE" ,"260010" ,"REP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY COUNCIL  AT LARGE A" ,"271000" ,"NP" ,"JAY PRICE" ,"260010" ,"REP" ,4 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY COUNCIL  AT LARGE A" ,"271000" ,"NP" ,"JAY PRICE" ,"260010" ,"REP" ,4 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY COUNCIL  AT LARGE A" ,"271000" ,"NP" ,"DONNA HAYES" ,"260020" ,"DEM" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY COUNCIL  AT LARGE A" ,"271000" ,"NP" ,"DONNA HAYES" ,"260020" ,"DEM" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY COUNCIL  AT LARGE A" ,"271000" ,"NP" ,"DONNA HAYES" ,"260020" ,"DEM" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY COUNCIL  AT LARGE A" ,"271000" ,"NP" ,"DONNA HAYES" ,"260020" ,"DEM" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY COUNCIL  AT LARGE A" ,"271000" ,"NP" ,"Write-in 30" ,"" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY COUNCIL  AT LARGE A" ,"271000" ,"NP" ,"Write-in 30" ,"" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY COUNCIL  AT LARGE A" ,"271000" ,"NP" ,"Write-in 30" ,"" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY COUNCIL  AT LARGE A" ,"271000" ,"NP" ,"Write-in 30" ,"" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY ASSESSOR" ,"274000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY ASSESSOR" ,"274000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY ASSESSOR" ,"274000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY ASSESSOR" ,"274000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY ASSESSOR" ,"274000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY ASSESSOR" ,"274000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY ASSESSOR" ,"274000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY ASSESSOR" ,"274000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY ASSESSOR" ,"274000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY ASSESSOR" ,"274000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY ASSESSOR" ,"274000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY ASSESSOR" ,"274000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,19 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY ASSESSOR" ,"274000" ,"NP" ,"PEGGY MCKENZIE" ,"260070" ,"REP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY ASSESSOR" ,"274000" ,"NP" ,"PEGGY MCKENZIE" ,"260070" ,"REP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY ASSESSOR" ,"274000" ,"NP" ,"PEGGY MCKENZIE" ,"260070" ,"REP" ,4 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY ASSESSOR" ,"274000" ,"NP" ,"PEGGY MCKENZIE" ,"260070" ,"REP" ,4 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY ASSESSOR" ,"274000" ,"NP" ,"EDWIN THACKER" ,"260080" ,"DEM" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY ASSESSOR" ,"274000" ,"NP" ,"EDWIN THACKER" ,"260080" ,"DEM" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY ASSESSOR" ,"274000" ,"NP" ,"EDWIN THACKER" ,"260080" ,"DEM" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY ASSESSOR" ,"274000" ,"NP" ,"EDWIN THACKER" ,"260080" ,"DEM" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY ASSESSOR" ,"274000" ,"NP" ,"RONALD R. CRITTENDEN" ,"260090" ,"CON" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY ASSESSOR" ,"274000" ,"NP" ,"RONALD R. CRITTENDEN" ,"260090" ,"CON" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY ASSESSOR" ,"274000" ,"NP" ,"RONALD R. CRITTENDEN" ,"260090" ,"CON" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY ASSESSOR" ,"274000" ,"NP" ,"RONALD R. CRITTENDEN" ,"260090" ,"CON" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY ASSESSOR" ,"274000" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY ASSESSOR" ,"274000" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY ASSESSOR" ,"274000" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY ASSESSOR" ,"274000" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY ATTORNEY" ,"275000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY ATTORNEY" ,"275000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY ATTORNEY" ,"275000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY ATTORNEY" ,"275000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY ATTORNEY" ,"275000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY ATTORNEY" ,"275000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY ATTORNEY" ,"275000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY ATTORNEY" ,"275000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY ATTORNEY" ,"275000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY ATTORNEY" ,"275000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY ATTORNEY" ,"275000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY ATTORNEY" ,"275000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,19 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY ATTORNEY" ,"275000" ,"NP" ,"SCOTT H. SWEAT" ,"260100" ,"REP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY ATTORNEY" ,"275000" ,"NP" ,"SCOTT H. SWEAT" ,"260100" ,"REP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY ATTORNEY" ,"275000" ,"NP" ,"SCOTT H. SWEAT" ,"260100" ,"REP" ,4 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY ATTORNEY" ,"275000" ,"NP" ,"SCOTT H. SWEAT" ,"260100" ,"REP" ,4 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY ATTORNEY" ,"275000" ,"NP" ,"Write-in 20" ,"" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY ATTORNEY" ,"275000" ,"NP" ,"Write-in 20" ,"" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY ATTORNEY" ,"275000" ,"NP" ,"Write-in 20" ,"" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY ATTORNEY" ,"275000" ,"NP" ,"Write-in 20" ,"" ,"NP" ,0 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY CLERK/AUDITOR" ,"276000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY CLERK/AUDITOR" ,"276000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY CLERK/AUDITOR" ,"276000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY CLERK/AUDITOR" ,"276000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY CLERK/AUDITOR" ,"276000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY CLERK/AUDITOR" ,"276000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,210 ,"Co. Midway 13.2" ,"COUNTY CLERK/AUDITOR" ,"276000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
