27	720	SG38 	Race Statistics 	 	NP 	Number of Precincts 	 	NP 	1
27	830	VE80.3 	Kenneth E. Armstrong 	270017	NP 	Registered Voters 	 	NP 	0
27	830	VE80.3 	Kenneth E. Armstrong 	270017	NP 	Registered Voters 	 	NP 	0
27	830	VE80.3 	Kenneth E. Armstrong 	270017	NP 	Registered Voters 	 	NP 	0
27	830	VE80.3 	Kenneth E. Armstrong 	270017	NP 	YES 	271033	NP 	1
27	830	VE80.3 	Kenneth E. Armstrong 	270017	NP 	YES 	271033	NP 	28
27	830	VE80.3 	Kenneth E. Armstrong 	270017	NP 	YES 	271033	NP 	0
27	830	VE80.3 	Kenneth E. Armstrong 	270017	NP 	YES 	271033	NP 	0
27	830	VE80.3 	Kenneth E. Armstrong 	270017	NP 	NO 	271034	NP 	0
27	830	VE80.3 	Kenneth E. Armstrong 	270017	NP 	NO 	271034	NP 	1
27	830	VE80.3 	Kenneth E. Armstrong 	270017	NP 	NO 	271034	NP 	0
27	830	VE80.3 	Kenneth E. Armstrong 	270017	NP 	NO 	271034	NP 	0
27	830	VE80.3 	Lee Bunnell 	270018	NP 	Number of Precincts for Race 	 	NP 	1
27	830	VE80.3 	Lee Bunnell 	270018	NP 	Number of Precincts for Race 	 	NP 	1
27	830	VE80.3 	Lee Bunnell 	270018	NP 	Number of Precincts for Race 	 	NP 	1
27	830	VE80.3 	Lee Bunnell 	270018	NP 	Number of Precincts for Race 	 	NP 	1
27	830	VE80.3 	Lee Bunnell 	270018	NP 	Number of Precincts Reporting 	 	NP 	1
27	830	VE80.3 	Lee Bunnell 	270018	NP 	Number of Precincts Reporting 	 	NP 	1
27	830	VE80.3 	Lee Bunnell 	270018	NP 	Number of Precincts Reporting 	 	NP 	1
27	830	VE80.3 	Lee Bunnell 	270018	NP 	Number of Precincts Reporting 	 	NP 	1
27	830	VE80.3 	Lee Bunnell 	270018	NP 	Registered Voters 	 	NP 	0
27	830	VE80.3 	Lee Bunnell 	270018	NP 	Registered Voters 	 	NP 	0
27	830	VE80.3 	Lee Bunnell 	270018	NP 	Registered Voters 	 	NP 	0
27	830	VE80.3 	Lee Bunnell 	270018	NP 	Registered Voters 	 	NP 	0
27	830	VE80.3 	Lee Bunnell 	270018	NP 	YES 	271035	NP 	1
27	830	VE80.3 	Lee Bunnell 	270018	NP 	YES 	271035	NP 	28
27	830	VE80.3 	Lee Bunnell 	270018	NP 	YES 	271035	NP 	0
27	830	VE80.3 	Lee Bunnell 	270018	NP 	YES 	271035	NP 	0
27	830	VE80.3 	Lee Bunnell 	270018	NP 	NO 	271036	NP 	0
27	830	VE80.3 	Lee Bunnell 	270018	NP 	NO 	271036	NP 	1
27	830	VE80.3 	Lee Bunnell 	270018	NP 	NO 	271036	NP 	0
27	830	VE80.3 	Lee Bunnell 	270018	NP 	NO 	271036	NP 	0
27	830	VE80.3 	Constitutional Amendment A 	302800	NP 	Number of Precincts for Race 	 	NP 	1
27	830	VE80.3 	Constitutional Amendment A 	302800	NP 	Number of Precincts for Race 	 	NP 	1
27	830	VE80.3 	Constitutional Amendment A 	302800	NP 	Number of Precincts for Race 	 	NP 	1
27	830	VE80.3 	Constitutional Amendment A 	302800	NP 	Number of Precincts for Race 	 	NP 	1
27	830	VE80.3 	Constitutional Amendment A 	302800	NP 	Number of Precincts Reporting 	 	NP 	1
27	830	VE80.3 	Constitutional Amendment A 	302800	NP 	Number of Precincts Reporting 	 	NP 	1
27	830	VE80.3 	Constitutional Amendment A 	302800	NP 	Number of Precincts Reporting 	 	NP 	1
27	830	VE80.3 	Constitutional Amendment A 	302800	NP 	Number of Precincts Reporting 	 	NP 	1
27	830	VE80.3 	Constitutional Amendment A 	302800	NP 	Registered Voters 	 	NP 	0
27	830	VE80.3 	Constitutional Amendment A 	302800	NP 	Registered Voters 	 	NP 	0
27	830	VE80.3 	Constitutional Amendment A 	302800	NP 	Registered Voters 	 	NP 	0
27	830	VE80.3 	Constitutional Amendment A 	302800	NP 	Registered Voters 	 	NP 	0
27	830	VE80.3 	Constitutional Amendment A 	302800	NP 	FOR 	302804	NP 	1
27	830	VE80.3 	Constitutional Amendment A 	302800	NP 	FOR 	302804	NP 	18
27	830	VE80.3 	Constitutional Amendment A 	302800	NP 	FOR 	302804	NP 	0
27	830	VE80.3 	Constitutional Amendment A 	302800	NP 	FOR 	302804	NP 	0
27	830	VE80.3 	Constitutional Amendment A 	302800	NP 	AGAINST 	302801	NP 	0
27	830	VE80.3 	Constitutional Amendment A 	302800	NP 	AGAINST 	302801	NP 	16
27	830	VE80.3 	Constitutional Amendment A 	302800	NP 	AGAINST 	302801	NP 	0
27	830	VE80.3 	Constitutional Amendment A 	302800	NP 	AGAINST 	302801	NP 	0
27	830	VE80.3 	Constitutional Amendment B 	302820	NP 	Number of Precincts for Race 	 	NP 	1
27	830	VE80.3 	Constitutional Amendment B 	302820	NP 	Number of Precincts for Race 	 	NP 	1
27	830	VE80.3 	Constitutional Amendment B 	302820	NP 	Number of Precincts for Race 	 	NP 	1
27	830	VE80.3 	Constitutional Amendment B 	302820	NP 	Number of Precincts for Race 	 	NP 	1
27	830	VE80.3 	Constitutional Amendment B 	302820	NP 	Number of Precincts Reporting 	 	NP 	1
27	830	VE80.3 	Constitutional Amendment B 	302820	NP 	Number of Precincts Reporting 	 	NP 	1
27	830	VE80.3 	Constitutional Amendment B 	302820	NP 	Number of Precincts Reporting 	 	NP 	1
27	830	VE80.3 	Constitutional Amendment B 	302820	NP 	Number of Precincts Reporting 	 	NP 	1
27	830	VE80.3 	Constitutional Amendment B 	302820	NP 	Registered Voters 	 	NP 	0
27	830	VE80.3 	Constitutional Amendment B 	302820	NP 	Registered Voters 	 	NP 	0
27	830	VE80.3 	Constitutional Amendment B 	302820	NP 	Registered Voters 	 	NP 	0
27	830	VE80.3 	Constitutional Amendment B 	302820	NP 	Registered Voters 	 	NP 	0
27	830	VE80.3 	Constitutional Amendment B 	302820	NP 	FOR 	302824	NP 	1
27	830	VE80.3 	Constitutional Amendment B 	302820	NP 	FOR 	302824	NP 	36
27	830	VE80.3 	Constitutional Amendment B 	302820	NP 	FOR 	302824	NP 	0
27	830	VE80.3 	Constitutional Amendment B 	302820	NP 	FOR 	302824	NP 	0
27	830	VE80.3 	Constitutional Amendment B 	302820	NP 	AGAINST 	302821	NP 	0
27	830	VE80.3 	Constitutional Amendment B 	302820	NP 	AGAINST 	302821	NP 	2
27	830	VE80.3 	Constitutional Amendment B 	302820	NP 	AGAINST 	302821	NP 	0
27	830	VE80.3 	Constitutional Amendment B 	302820	NP 	AGAINST 	302821	NP 	0
27	830	VE80.3 	Constitutional Amendment C 	302840	NP 	Number of Precincts for Race 	 	NP 	1
27	830	VE80.3 	Constitutional Amendment C 	302840	NP 	Number of Precincts for Race 	 	NP 	1
27	830	VE80.3 	Constitutional Amendment C 	302840	NP 	Number of Precincts for Race 	 	NP 	1
27	830	VE80.3 	Constitutional Amendment C 	302840	NP 	Number of Precincts for Race 	 	NP 	1
27	830	VE80.3 	Constitutional Amendment C 	302840	NP 	Number of Precincts Reporting 	 	NP 	1
27	830	VE80.3 	Constitutional Amendment C 	302840	NP 	Number of Precincts Reporting 	 	NP 	1
27	830	VE80.3 	Constitutional Amendment C 	302840	NP 	Number of Precincts Reporting 	 	NP 	1
27	830	VE80.3 	Constitutional Amendment C 	302840	NP 	Number of Precincts Reporting 	 	NP 	1
27	830	VE80.3 	Constitutional Amendment C 	302840	NP 	Registered Voters 	 	NP 	0
27	830	VE80.3 	Constitutional Amendment C 	302840	NP 	Registered Voters 	 	NP 	0
27	830	VE80.3 	Constitutional Amendment C 	302840	NP 	Registered Voters 	 	NP 	0
27	830	VE80.3 	Constitutional Amendment C 	302840	NP 	Registered Voters 	 	NP 	0
27	830	VE80.3 	Constitutional Amendment C 	302840	NP 	FOR 	302844	NP 	1
27	830	VE80.3 	Constitutional Amendment C 	302840	NP 	FOR 	302844	NP 	22
27	830	VE80.3 	Constitutional Amendment C 	302840	NP 	FOR 	302844	NP 	0
27	830	VE80.3 	Constitutional Amendment C 	302840	NP 	FOR 	302844	NP 	0
27	830	VE80.3 	Constitutional Amendment C 	302840	NP 	AGAINST 	302841	NP 	0
27	830	VE80.3 	Constitutional Amendment C 	302840	NP 	AGAINST 	302841	NP 	17
27	830	VE80.3 	Constitutional Amendment C 	302840	NP 	AGAINST 	302841	NP 	0
27	830	VE80.3 	Constitutional Amendment C 	302840	NP 	AGAINST 	302841	NP 	0
27	830	VE80.3 	Constitutional Amendment D 	302860	NP 	Number of Precincts for Race 	 	NP 	1
27	830	VE80.3 	Constitutional Amendment D 	302860	NP 	Number of Precincts for Race 	 	NP 	1
27	830	VE80.3 	Constitutional Amendment D 	302860	NP 	Number of Precincts for Race 	 	NP 	1
27	830	VE80.3 	Constitutional Amendment D 	302860	NP 	Number of Precincts for Race 	 	NP 	1
27	830	VE80.3 	Constitutional Amendment D 	302860	NP 	Number of Precincts Reporting 	 	NP 	1
27	830	VE80.3 	Constitutional Amendment D 	302860	NP 	Number of Precincts Reporting 	 	NP 	1
27	830	VE80.3 	Constitutional Amendment D 	302860	NP 	Number of Precincts Reporting 	 	NP 	1
27	830	VE80.3 	Constitutional Amendment D 	302860	NP 	Number of Precincts Reporting 	 	NP 	1
27	830	VE80.3 	Constitutional Amendment D 	302860	NP 	Registered Voters 	 	NP 	0
27	830	VE80.3 	Constitutional Amendment D 	302860	NP 	Registered Voters 	 	NP 	0
27	830	VE80.3 	Constitutional Amendment D 	302860	NP 	Registered Voters 	 	NP 	0
27	830	VE80.3 	Constitutional Amendment D 	302860	NP 	Registered Voters 	 	NP 	0
27	830	VE80.3 	Constitutional Amendment D 	302860	NP 	FOR 	302864	NP 	0
27	830	VE80.3 	Constitutional Amendment D 	302860	NP 	FOR 	302864	NP 	27
27	830	VE80.3 	Constitutional Amendment D 	302860	NP 	FOR 	302864	NP 	0
27	830	VE80.3 	Constitutional Amendment D 	302860	NP 	FOR 	302864	NP 	0
27	830	VE80.3 	Constitutional Amendment D 	302860	NP 	AGAINST 	302861	NP 	0
27	830	VE80.3 	Constitutional Amendment D 	302860	NP 	AGAINST 	302861	NP 	12
27	830	VE80.3 	Constitutional Amendment D 	302860	NP 	AGAINST 	302861	NP 	0
27	830	VE80.3 	Constitutional Amendment D 	302860	NP 	AGAINST 	302861	NP 	0
27	850	VI89 	Race Statistics 	 	NP 	Number of Precincts 	 	NP 	1
27	850	VI89 	Race Statistics 	 	NP 	Number of Precincts 	 	NP 	1
27	850	VI89 	Race Statistics 	 	NP 	Number of Precincts 	 	NP 	1
27	850	VI89 	Race Statistics 	 	NP 	Number of Precincts 	 	NP 	1
27	850	VI89 	Race Statistics 	 	NP 	Number of Precincts Reporting 	 	NP 	1
27	850	VI89 	Race Statistics 	 	NP 	Number of Precincts Reporting 	 	NP 	1
27	850	VI89 	Race Statistics 	 	NP 	Number of Precincts Reporting 	 	NP 	1
27	850	VI89 	Race Statistics 	 	NP 	Number of Precincts Reporting 	 	NP 	1
27	850	VI89 	Straight Party 	 	NP 	Number of Precincts for Race 	 	NP 	1
27	850	VI89 	Straight Party 	 	NP 	Number of Precincts for Race 	 	NP 	1
27	850	VI89 	Straight Party 	 	NP 	Number of Precincts for Race 	 	NP 	1
27	850	VI89 	Straight Party 	 	NP 	Number of Precincts for Race 	 	NP 	1
27	850	VI89 	Straight Party 	 	NP 	Number of Precincts Reporting 	 	NP 	1
27	850	VI89 	Straight Party 	 	NP 	Number of Precincts Reporting 	 	NP 	1
27	850	VI89 	Straight Party 	 	NP 	Number of Precincts Reporting 	 	NP 	1
27	850	VI89 	Straight Party 	 	NP 	Number of Precincts Reporting 	 	NP 	1
27	850	VI89 	Straight Party 	 	NP 	Registered Voters 	 	NP 	0
27	850	VI89 	Straight Party 	 	NP 	Registered Voters 	 	NP 	0
27	850	VI89 	Straight Party 	 	NP 	Registered Voters 	 	NP 	0
27	850	VI89 	Straight Party 	 	NP 	Registered Voters 	 	NP 	0
27	850	VI89 	Straight Party 	 	NP 	Republican 	 	REP 	0
27	850	VI89 	Straight Party 	 	NP 	Republican 	 	REP 	24
27	850	VI89 	Straight Party 	 	NP 	Republican 	 	REP 	0
27	850	VI89 	Straight Party 	 	NP 	Republican 	 	REP 	0
27	850	VI89 	Straight Party 	 	NP 	Democratic 	 	DEM 	0
27	850	VI89 	Straight Party 	 	NP 	Democratic 	 	DEM 	15
27	850	VI89 	Straight Party 	 	NP 	Democratic 	 	DEM 	0
27	850	VI89 	Straight Party 	 	NP 	Democratic 	 	DEM 	0
27	850	VI89 	Straight Party 	 	NP 	Constitution 	 	CON 	0
27	850	VI89 	Straight Party 	 	NP 	Constitution 	 	CON 	0
27	850	VI89 	Straight Party 	 	NP 	Constitution 	 	CON 	0
27	850	VI89 	Straight Party 	 	NP 	Constitution 	 	CON 	0
27	850	VI89 	Straight Party 	 	NP 	Libertarian 	 	LIB 	0
27	850	VI89 	Straight Party 	 	NP 	Libertarian 	 	LIB 	1
27	850	VI89 	Straight Party 	 	NP 	Libertarian 	 	LIB 	0
27	850	VI89 	Straight Party 	 	NP 	Libertarian 	 	LIB 	0
27	850	VI89 	United States Senator 	300000	NP 	Number of Precincts for Race 	 	NP 	1
27	850	VI89 	United States Senator 	300000	NP 	Number of Precincts for Race 	 	NP 	1
27	850	VI89 	United States Senator 	300000	NP 	Number of Precincts for Race 	 	NP 	1
27	850	VI89 	United States Senator 	300000	NP 	Number of Precincts for Race 	 	NP 	1
27	850	VI89 	United States Senator 	300000	NP 	Number of Precincts Reporting 	 	NP 	1
27	850	VI89 	United States Senator 	300000	NP 	Number of Precincts Reporting 	 	NP 	1
27	850	VI89 	United States Senator 	300000	NP 	Number of Precincts Reporting 	 	NP 	1
27	850	VI89 	United States Senator 	300000	NP 	Number of Precincts Reporting 	 	NP 	1
27	850	VI89 	United States Senator 	300000	NP 	Registered Voters 	 	NP 	0
27	850	VI89 	United States Senator 	300000	NP 	Registered Voters 	 	NP 	0
27	850	VI89 	United States Senator 	300000	NP 	Registered Voters 	 	NP 	0
27	850	VI89 	United States Senator 	300000	NP 	Registered Voters 	 	NP 	0
27	850	VI89 	United States Senator 	300000	NP 	MIKE LEE 	300007	REP 	0
27	850	VI89 	United States Senator 	300000	NP 	MIKE LEE 	300007	REP 	116
27	850	VI89 	United States Senator 	300000	NP 	MIKE LEE 	300007	REP 	0
27	850	VI89 	United States Senator 	300000	NP 	MIKE LEE 	300007	REP 	0
27	850	VI89 	United States Senator 	300000	NP 	SAM F. GRANATO 	300004	DEM 	0
27	850	VI89 	United States Senator 	300000	NP 	SAM F. GRANATO 	300004	DEM 	40
27	850	VI89 	United States Senator 	300000	NP 	SAM F. GRANATO 	300004	DEM 	0
27	850	VI89 	United States Senator 	300000	NP 	SAM F. GRANATO 	300004	DEM 	0
27	850	VI89 	United States Senator 	300000	NP 	SCOTT N. BRADLEY 	300001	CON 	0
27	850	VI89 	United States Senator 	300000	NP 	SCOTT N. BRADLEY 	300001	CON 	15
27	850	VI89 	United States Senator 	300000	NP 	SCOTT N. BRADLEY 	300001	CON 	0
27	850	VI89 	United States Senator 	300000	NP 	SCOTT N. BRADLEY 	300001	CON 	0
27	850	VI89 	United States Senator 	300000	NP 	Write-in 40 	 	NP 	0
27	850	VI89 	United States Senator 	300000	NP 	Write-in 40 	 	NP 	3
27	850	VI89 	United States Senator 	300000	NP 	Write-in 40 	 	NP 	0
27	850	VI89 	United States Senator 	300000	NP 	Write-in 40 	 	NP 	0
27	850	VI89 	U.S. Congressional District 2 	300040	NP 	Number of Precincts for Race 	 	NP 	1
27	850	VI89 	U.S. Congressional District 2 	300040	NP 	Number of Precincts for Race 	 	NP 	1
27	850	VI89 	U.S. Congressional District 2 	300040	NP 	Number of Precincts for Race 	 	NP 	1
27	850	VI89 	U.S. Congressional District 2 	300040	NP 	Number of Precincts for Race 	 	NP 	1
27	850	VI89 	U.S. Congressional District 2 	300040	NP 	Number of Precincts Reporting 	 	NP 	1
27	850	VI89 	U.S. Congressional District 2 	300040	NP 	Number of Precincts Reporting 	 	NP 	1
27	850	VI89 	U.S. Congressional District 2 	300040	NP 	Number of Precincts Reporting 	 	NP 	1
27	850	VI89 	U.S. Congressional District 2 	300040	NP 	Number of Precincts Reporting 	 	NP 	1
27	850	VI89 	U.S. Congressional District 2 	300040	NP 	Registered Voters 	 	NP 	0
27	850	VI89 	U.S. Congressional District 2 	300040	NP 	Registered Voters 	 	NP 	0
27	850	VI89 	U.S. Congressional District 2 	300040	NP 	Registered Voters 	 	NP 	0
27	850	VI89 	U.S. Congressional District 2 	300040	NP 	Registered Voters 	 	NP 	0
27	850	VI89 	U.S. Congressional District 2 	300040	NP 	MORGAN PHILPOT 	300053	REP 	0
27	850	VI89 	U.S. Congressional District 2 	300040	NP 	MORGAN PHILPOT 	300053	REP 	84
27	850	VI89 	U.S. Congressional District 2 	300040	NP 	MORGAN PHILPOT 	300053	REP 	0
27	850	VI89 	U.S. Congressional District 2 	300040	NP 	MORGAN PHILPOT 	300053	REP 	0
27	850	VI89 	U.S. Congressional District 2 	300040	NP 	JIM MATHESON 	300050	DEM 	0
27	850	VI89 	U.S. Congressional District 2 	300040	NP 	JIM MATHESON 	300050	DEM 	75
27	850	VI89 	U.S. Congressional District 2 	300040	NP 	JIM MATHESON 	300050	DEM 	0
27	850	VI89 	U.S. Congressional District 2 	300040	NP 	JIM MATHESON 	300050	DEM 	0
27	850	VI89 	U.S. Congressional District 2 	300040	NP 	RANDALL HINTON 	300047	CON 	0
27	850	VI89 	U.S. Congressional District 2 	300040	NP 	RANDALL HINTON 	300047	CON 	8
27	850	VI89 	U.S. Congressional District 2 	300040	NP 	RANDALL HINTON 	300047	CON 	0
27	850	VI89 	U.S. Congressional District 2 	300040	NP 	RANDALL HINTON 	300047	CON 	0
27	850	VI89 	U.S. Congressional District 2 	300040	NP 	DAVE GLISSMEYER 	300041	NP 	0
27	850	VI89 	U.S. Congressional District 2 	300040	NP 	DAVE GLISSMEYER 	300041	NP 	4
27	850	VI89 	U.S. Congressional District 2 	300040	NP 	DAVE GLISSMEYER 	300041	NP 	0
27	850	VI89 	U.S. Congressional District 2 	300040	NP 	DAVE GLISSMEYER 	300041	NP 	0
27	850	VI89 	U.S. Congressional District 2 	300040	NP 	WAYNE L. HILL 	300044	NP 	0
27	850	VI89 	U.S. Congressional District 2 	300040	NP 	WAYNE L. HILL 	300044	NP 	3
27	850	VI89 	U.S. Congressional District 2 	300040	NP 	WAYNE L. HILL 	300044	NP 	0
27	850	VI89 	U.S. Congressional District 2 	300040	NP 	WAYNE L. HILL 	300044	NP 	0
27	850	VI89 	U.S. Congressional District 2 	300040	NP 	Write-in 60 	 	NP 	0
27	850	VI89 	U.S. Congressional District 2 	300040	NP 	Write-in 60 	 	NP 	2
27	850	VI89 	U.S. Congressional District 2 	300040	NP 	Write-in 60 	 	NP 	0
27	850	VI89 	U.S. Congressional District 2 	300040	NP 	Write-in 60 	 	NP 	0
27	850	VI89 	Utah State Governor 	300080	NP 	Number of Precincts for Race 	 	NP 	1
27	850	VI89 	Utah State Governor 	300080	NP 	Number of Precincts for Race 	 	NP 	1
27	850	VI89 	Utah State Governor 	300080	NP 	Number of Precincts for Race 	 	NP 	1
27	850	VI89 	Utah State Governor 	300080	NP 	Number of Precincts for Race 	 	NP 	1
27	850	VI89 	Utah State Governor 	300080	NP 	Number of Precincts Reporting 	 	NP 	1
27	850	VI89 	Utah State Governor 	300080	NP 	Number of Precincts Reporting 	 	NP 	1
27	850	VI89 	Utah State Governor 	300080	NP 	Number of Precincts Reporting 	 	NP 	1
27	850	VI89 	Utah State Governor 	300080	NP 	Number of Precincts Reporting 	 	NP 	1
27	850	VI89 	Utah State Governor 	300080	NP 	Registered Voters 	 	NP 	0
27	850	VI89 	Utah State Governor 	300080	NP 	Registered Voters 	 	NP 	0
27	850	VI89 	Utah State Governor 	300080	NP 	Registered Voters 	 	NP 	0
27	850	VI89 	Utah State Governor 	300080	NP 	Registered Voters 	 	NP 	0
27	850	VI89 	Utah State Governor 	300080	NP 	GARY R. HERBERT 	300084	REP 	0
27	850	VI89 	Utah State Governor 	300080	NP 	GARY R. HERBERT 	300084	REP 	103
27	850	VI89 	Utah State Governor 	300080	NP 	GARY R. HERBERT 	300084	REP 	0
27	850	VI89 	Utah State Governor 	300080	NP 	GARY R. HERBERT 	300084	REP 	0
27	850	VI89 	Utah State Governor 	300080	NP 	PETER CORROON 	300087	DEM 	0
27	850	VI89 	Utah State Governor 	300080	NP 	PETER CORROON 	300087	DEM 	56
27	850	VI89 	Utah State Governor 	300080	NP 	PETER CORROON 	300087	DEM 	0
27	850	VI89 	Utah State Governor 	300080	NP 	PETER CORROON 	300087	DEM 	0
27	850	VI89 	Utah State Governor 	300080	NP 	W. ANDREW McCULLOUGH 	300081	LIB 	0
27	850	VI89 	Utah State Governor 	300080	NP 	W. ANDREW McCULLOUGH 	300081	LIB 	8
27	850	VI89 	Utah State Governor 	300080	NP 	W. ANDREW McCULLOUGH 	300081	LIB 	0
27	850	VI89 	Utah State Governor 	300080	NP 	W. ANDREW McCULLOUGH 	300081	LIB 	0
27	850	VI89 	Utah State Governor 	300080	NP 	FARLEY M. ANDERSON 	300090	NP 	0
27	850	VI89 	Utah State Governor 	300080	NP 	FARLEY M. ANDERSON 	300090	NP 	8
27	850	VI89 	Utah State Governor 	300080	NP 	FARLEY M. ANDERSON 	300090	NP 	0
27	850	VI89 	Utah State Governor 	300080	NP 	FARLEY M. ANDERSON 	300090	NP 	0
27	850	VI89 	Utah State Governor 	300080	NP 	Write-in 40 	 	NP 	0
27	850	VI89 	Utah State Governor 	300080	NP 	Write-in 40 	 	NP 	0
27	850	VI89 	Utah State Governor 	300080	NP 	Write-in 40 	 	NP 	0
27	850	VI89 	Utah State Governor 	300080	NP 	Write-in 40 	 	NP 	0
27	850	VI89 	Utah State Senate District 28 	300380	NP 	Number of Precincts for Race 	 	NP 	1
27	850	VI89 	Utah State Senate District 28 	300380	NP 	Number of Precincts for Race 	 	NP 	1
27	850	VI89 	Utah State Senate District 28 	300380	NP 	Number of Precincts for Race 	 	NP 	1
27	850	VI89 	Utah State Senate District 28 	300380	NP 	Number of Precincts for Race 	 	NP 	1
27	850	VI89 	Utah State Senate District 28 	300380	NP 	Number of Precincts Reporting 	 	NP 	1
27	850	VI89 	Utah State Senate District 28 	300380	NP 	Number of Precincts Reporting 	 	NP 	1
27	850	VI89 	Utah State Senate District 28 	300380	NP 	Number of Precincts Reporting 	 	NP 	1
27	850	VI89 	Utah State Senate District 28 	300380	NP 	Number of Precincts Reporting 	 	NP 	1
27	850	VI89 	Utah State Senate District 28 	300380	NP 	Registered Voters 	 	NP 	0
27	850	VI89 	Utah State Senate District 28 	300380	NP 	Registered Voters 	 	NP 	0
27	850	VI89 	Utah State Senate District 28 	300380	NP 	Registered Voters 	 	NP 	0
27	850	VI89 	Utah State Senate District 28 	300380	NP 	Registered Voters 	 	NP 	0
27	850	VI89 	Utah State Senate District 28 	300380	NP 	DENNIS E. STOWELL 	300381	REP 	0
27	850	VI89 	Utah State Senate District 28 	300380	NP 	DENNIS E. STOWELL 	300381	REP 	123
27	850	VI89 	Utah State Senate District 28 	300380	NP 	DENNIS E. STOWELL 	300381	REP 	0
27	850	VI89 	Utah State Senate District 28 	300380	NP 	DENNIS E. STOWELL 	300381	REP 	0
27	850	VI89 	Utah State Senate District 28 	300380	NP 	Write-in 20 	 	NP 	0
27	850	VI89 	Utah State Senate District 28 	300380	NP 	Write-in 20 	 	NP 	4
27	850	VI89 	Utah State Senate District 28 	300380	NP 	Write-in 20 	 	NP 	0
27	850	VI89 	Utah State Senate District 28 	300380	NP 	Write-in 20 	 	NP 	0
27	850	VI89 	Utah State House District 71 	301780	NP 	Number of Precincts for Race 	 	NP 	1
27	850	VI89 	Utah State House District 71 	301780	NP 	Number of Precincts for Race 	 	NP 	1
27	850	VI89 	Utah State House District 71 	301780	NP 	Number of Precincts for Race 	 	NP 	1
27	850	VI89 	Utah State House District 71 	301780	NP 	Number of Precincts for Race 	 	NP 	1
27	850	VI89 	Utah State House District 71 	301780	NP 	Number of Precincts Reporting 	 	NP 	1
27	850	VI89 	Utah State House District 71 	301780	NP 	Number of Precincts Reporting 	 	NP 	1
27	850	VI89 	Utah State House District 71 	301780	NP 	Number of Precincts Reporting 	 	NP 	1
27	850	VI89 	Utah State House District 71 	301780	NP 	Number of Precincts Reporting 	 	NP 	1
27	850	VI89 	Utah State House District 71 	301780	NP 	Registered Voters 	 	NP 	0
27	850	VI89 	Utah State House District 71 	301780	NP 	Registered Voters 	 	NP 	0
27	850	VI89 	Utah State House District 71 	301780	NP 	Registered Voters 	 	NP 	0
27	850	VI89 	Utah State House District 71 	301780	NP 	Registered Voters 	 	NP 	0
27	850	VI89 	Utah State House District 71 	301780	NP 	BRAD LAST 	301781	REP 	0
27	850	VI89 	Utah State House District 71 	301780	NP 	BRAD LAST 	301781	REP 	132
27	850	VI89 	Utah State House District 71 	301780	NP 	BRAD LAST 	301781	REP 	0
27	850	VI89 	Utah State House District 71 	301780	NP 	BRAD LAST 	301781	REP 	0
27	850	VI89 	Utah State House District 71 	301780	NP 	Write-in 20 	 	NP 	0
27	850	VI89 	Utah State House District 71 	301780	NP 	Write-in 20 	 	NP 	6
27	850	VI89 	Utah State House District 71 	301780	NP 	Write-in 20 	 	NP 	0
27	850	VI89 	Utah State House District 71 	301780	NP 	Write-in 20 	 	NP 	0
27	850	VI89 	State School Board District 15 	302100	NP 	Number of Precincts for Race 	 	NP 	1
27	850	VI89 	State School Board District 15 	302100	NP 	Number of Precincts for Race 	 	NP 	1
27	850	VI89 	State School Board District 15 	302100	NP 	Number of Precincts for Race 	 	NP 	1
27	850	VI89 	State School Board District 15 	302100	NP 	Number of Precincts for Race 	 	NP 	1
27	850	VI89 	State School Board District 15 	302100	NP 	Number of Precincts Reporting 	 	NP 	1
27	850	VI89 	State School Board District 15 	302100	NP 	Number of Precincts Reporting 	 	NP 	1
